panel,model,condition_id,horizon,endpoint,cumulative
B,dlm_koopman,B_h07_p00,68,0.00808409894526056,0.004958700184604272
B,dlm_koopman,B_h07_p00,69,0.008513698482768553,0.005028203317101344
B,dlm_koopman,B_h07_p00,70,0.009117404893606223,0.005109713781840948
B,dlm_koopman,B_h07_p00,71,0.007997783955808966,0.005161622729700837
B,dlm_koopman,B_h07_p00,72,0.008397931884769233,0.005220328924035145
B,dlm_koopman,B_h07_p00,73,0.008539795157092881,0.005279918215864113
B,dlm_koopman,B_h07_p00,74,0.009265350707853103,0.00535358793363387
B,dlm_koopman,B_h07_p00,75,0.0090509929751679,0.005419504715758505
B,dlm_koopman,B_h07_p00,76,0.00972402013316199,0.005498066549945428
B,dlm_koopman,B_h07_p00,77,0.010788039698365306,0.005598893351221694
B,dlm_koopman,B_h07_p00,78,0.00959103580028929,0.0056678961955504235
B,dlm_koopman,B_h07_p00,79,0.009190855139679684,0.0057260514001264366
B,dlm_koopman,B_h07_p00,80,0.009413848884844266,0.005786672248733493
B,dlm_koopman,B_h07_p00,81,0.009490343443975782,0.005846717635473603
B,dlm_koopman,B_h07_p00,82,0.009327016874790938,0.005901535475690386
B,dlm_koopman,B_h07_p00,83,0.008636626930107845,0.005941985839339982
B,dlm_koopman,B_h07_p00,84,0.009340334852969165,0.005993785570929447
B,dlm_koopman,B_h07_p00,85,0.011121025402401227,0.00607929592044085
B,dlm_koopman,B_h07_p00,86,0.009497114186207842,0.006129998182186474
B,dlm_koopman,B_h07_p00,87,0.009947926227382489,0.0061872809094808325
B,dlm_koopman,B_h07_p00,88,0.010885568566996993,0.006260507823780835
B,dlm_koopman,B_h07_p00,89,0.012262071580327605,0.006359480865378915
B,dlm_koopman,B_h07_p00,90,0.010453135247080615,0.006419323916077739
B,dlm_koopman,B_h07_p00,91,0.00976548090863278,0.006465512376060615
B,dlm_koopman,B_h07_p00,92,0.009758699724857715,0.006510269142448101
B,dlm_koopman,B_h07_p00,93,0.00976321390525242,0.006553839834844595
B,dlm_koopman,B_h07_p00,94,0.011112038155195415,0.006618871580545306
B,dlm_koopman,B_h07_p00,95,0.011197676983814332,0.0066834259287712906
B,dlm_koopman,B_h07_p00,96,0.01029359300194773,0.006731019116049686
B,dlm_koopman,B_h07_p00,97,0.010528987795839623,0.0067810340000888855
B,dlm_koopman,B_h07_p00,98,0.009018644374962944,0.006807581975843384
B,dlm_koopman,B_h07_p00,99,0.010557503870969622,0.006855722212950136
B,dlm_koopman,B_h07_p00,100,0.010665862617305436,0.006904239570310323
B,dlm_koopman,B_h07_p01,1,0.0033192396875562887,0.0033192396875562887
B,dlm_koopman,B_h07_p01,2,0.005003871004589249,0.0042459437781262365
B,dlm_koopman,B_h07_p01,3,0.004720852680501363,0.004409932998924689
B,dlm_koopman,B_h07_p01,4,0.007189132890654611,0.005244667741728417
B,dlm_koopman,B_h07_p01,5,0.0059089750956236985,0.005384090370066381
B,dlm_koopman,B_h07_p01,6,0.0032690236921238034,0.005092947107927368
B,dlm_koopman,B_h07_p01,7,0.004220160584579865,0.004977641679471972
B,dlm_koopman,B_h07_p01,8,0.0037373952347087166,0.004840022468503366
B,dlm_koopman,B_h07_p01,9,0.004410103143958815,0.004794157899699902
B,dlm_koopman,B_h07_p01,10,0.004798821864404552,0.004794624500329321
B,dlm_koopman,B_h07_p01,11,0.004470455408350706,0.004766065773681438
B,dlm_koopman,B_h07_p01,12,0.0032447579541145907,0.004658305009428716
B,dlm_koopman,B_h07_p01,13,0.0034165005682291927,0.004574764751102882
B,dlm_koopman,B_h07_p01,14,0.0032533832104231293,0.004493285825834217
B,dlm_koopman,B_h07_p01,15,0.004141847184227897,0.004470716149004125
B,dlm_koopman,B_h07_p01,16,0.006625848532987886,0.004634863887271878
B,dlm_koopman,B_h07_p01,17,0.007452141432480461,0.004846137479455302
B,dlm_koopman,B_h07_p01,18,0.006787655011502213,0.0049739213489596295
B,dlm_koopman,B_h07_p01,19,0.005467715665190571,0.005001126184417314
B,dlm_koopman,B_h07_p01,20,0.005850676507317424,0.005047001162720795
B,dlm_koopman,B_h07_p01,21,0.004089269140876274,0.005005551855007855
B,dlm_koopman,B_h07_p01,22,0.006284073821118116,0.005070664832803603
B,dlm_koopman,B_h07_p01,23,0.004763753054697963,0.005057708124162437
B,dlm_koopman,B_h07_p01,24,0.006369940018205201,0.005119104737921964
B,dlm_koopman,B_h07_p01,25,0.008254208333562427,0.005280369512984537
B,dlm_koopman,B_h07_p01,26,0.008983052979455952,0.0054693298551423105
B,dlm_koopman,B_h07_p01,27,0.011359421743447114,0.005795238332805921
B,dlm_koopman,B_h07_p01,28,0.011909861274960548,0.006119739880114625
B,dlm_koopman,B_h07_p01,29,0.010954865076400245,0.0063480736215924104
B,dlm_koopman,B_h07_p01,30,0.011312440524316826,0.006574228555670416
B,dlm_koopman,B_h07_p01,31,0.01119523729737599,0.006772686538019358
B,dlm_koopman,B_h07_p01,32,0.011161173790051482,0.006951887269795115
B,dlm_koopman,B_h07_p01,33,0.012609235721969205,0.007189032887025534
B,dlm_koopman,B_h07_p01,34,0.015133582680387931,0.007543087450691258
B,dlm_koopman,B_h07_p01,35,0.0163090260024885,0.00792919028647265
B,dlm_koopman,B_h07_p01,36,0.013986712137987536,0.00815841448274104
B,dlm_koopman,B_h07_p01,37,0.01504025431887948,0.008418704107402319
B,dlm_koopman,B_h07_p01,38,0.01562134437224792,0.008685114030357816
B,dlm_koopman,B_h07_p01,39,0.014844198390881911,0.008896464355674878
B,dlm_koopman,B_h07_p01,40,0.015061544020933869,0.009101629183193634
B,dlm_koopman,B_h07_p01,41,0.014464138659159846,0.009269406088646728
B,dlm_koopman,B_h07_p01,42,0.015478860194148755,0.009464712119984831
B,dlm_koopman,B_h07_p01,43,0.017639532509002152,0.009733119768893662
B,dlm_koopman,B_h07_p01,44,0.016650658717754677,0.009943922440899138
B,dlm_koopman,B_h07_p01,45,0.0167160391043057,0.010143652725614342
B,dlm_koopman,B_h07_p01,46,0.015935743111410265,0.010304245628060633
B,dlm_koopman,B_h07_p01,47,0.016002711978900117,0.010457869659181681
B,dlm_koopman,B_h07_p01,48,0.016706544770395116,0.010625597449047234
B,dlm_koopman,B_h07_p01,49,0.018732008354231337,0.010851735074420077
B,dlm_koopman,B_h07_p01,50,0.019569057618935258,0.011093417479061857
B,dlm_koopman,B_h07_p01,51,0.019140142687888658,0.011306375635316227
B,dlm_koopman,B_h07_p01,52,0.02148615643450969,0.011586792504895985
B,dlm_koopman,B_h07_p01,53,0.024485210914280547,0.01195961845655331
B,dlm_koopman,B_h07_p01,54,0.02553090659344637,0.012347250626398127
B,dlm_koopman,B_h07_p01,55,0.028071399036380496,0.012806640136726308
B,dlm_koopman,B_h07_p01,56,0.030871907586296814,0.013345428869329965
B,dlm_koopman,B_h07_p01,57,0.03441668267466672,0.013991309622238171
B,dlm_koopman,B_h07_p01,58,0.036525163583932325,0.014675937399842218
B,dlm_koopman,B_h07_p01,59,0.039053277986238,0.015413718607954771
B,dlm_koopman,B_h07_p01,60,0.040614598107860264,0.016159066669443126
B,dlm_koopman,B_h07_p01,61,0.0433100793614834,0.016958333273319966
B,dlm_koopman,B_h07_p01,62,0.04404738947331544,0.017726807488424177
B,dlm_koopman,B_h07_p01,63,0.04678757086784111,0.01854721064001297
B,dlm_koopman,B_h07_p01,64,0.048052011131739,0.01935722337433126
B,dlm_koopman,B_h07_p01,65,0.0487092915675233,0.020135513700115647
B,dlm_koopman,B_h07_p01,66,0.05053249840967571,0.02092811023676134
B,dlm_koopman,B_h07_p01,67,0.050819119520273626,0.02167936138779322
B,dlm_koopman,B_h07_p01,68,0.05154883796144254,0.022408942633730878
B,dlm_koopman,B_h07_p01,69,0.05250427636649498,0.023126503809834657
B,dlm_koopman,B_h07_p01,70,0.053312538291649385,0.023828510550320977
B,dlm_koopman,B_h07_p01,71,0.05574381717467831,0.02456759207518954
B,dlm_koopman,B_h07_p01,72,0.05823167610594734,0.02534324239006245
B,dlm_koopman,B_h07_p01,73,0.05996555560144357,0.026129294735716773
B,dlm_koopman,B_h07_p01,74,0.06077737548734745,0.02689667731370611
B,dlm_koopman,B_h07_p01,75,0.06138755543554705,0.027641115390098905
B,dlm_koopman,B_h07_p01,76,0.0657299827218373,0.02847500638354677
B,dlm_koopman,B_h07_p01,77,0.06786848552296092,0.029327728658482776
B,dlm_koopman,B_h07_p01,78,0.07222007943823644,0.030264781582515703
B,dlm_koopman,B_h07_p01,79,0.07739656092699658,0.0313079587030183
B,dlm_koopman,B_h07_p01,80,0.08140949628132292,0.03241573307412251
B,dlm_koopman,B_h07_p01,81,0.08639562412287674,0.0336148453253828
B,dlm_koopman,B_h07_p01,82,0.09043688654508143,0.03487003996972013
B,dlm_koopman,B_h07_p01,83,0.09366806163938038,0.0361521417228632
B,dlm_koopman,B_h07_p01,84,0.09415590195879098,0.03737589846334042
B,dlm_koopman,B_h07_p01,85,0.0986101977042052,0.03866422957149757
B,dlm_koopman,B_h07_p01,86,0.09904252374424839,0.039894897764934684
B,dlm_koopman,B_h07_p01,87,0.10274319217877559,0.04116605148580781
B,dlm_koopman,B_h07_p01,88,0.10734251655836605,0.04250085908492464
B,dlm_koopman,B_h07_p01,89,0.1107987738395642,0.043863013815170236
B,dlm_koopman,B_h07_p01,90,0.11718474556108585,0.045333953291931205
B,dlm_koopman,B_h07_p01,91,0.12913589233534223,0.047072674417003094
B,dlm_koopman,B_h07_p01,92,0.13705347901103776,0.04894815288239269
B,dlm_koopman,B_h07_p01,93,0.14582272293022835,0.05097849643836348
B,dlm_koopman,B_h07_p01,94,0.15168595493231868,0.05306536406365142
B,dlm_koopman,B_h07_p01,95,0.15432711680377528,0.05510893977745169
B,dlm_koopman,B_h07_p01,96,0.1579167396475279,0.05714129461105336
B,dlm_koopman,B_h07_p01,97,0.15963640748061098,0.05911163886447916
B,dlm_koopman,B_h07_p01,98,0.16429227200189958,0.061106128656213544
B,dlm_koopman,B_h07_p01,99,0.16919838149609318,0.06313014218017086
B,dlm_koopman,B_h07_p01,100,0.17353219181704269,0.06516667030883172
B,dlm_koopman,B_h07_p02,1,0.0036036192360225845,0.0036036192360225845
B,dlm_koopman,B_h07_p02,2,0.004865461491557736,0.00428128410199926
B,dlm_koopman,B_h07_p02,3,0.0049698316267107285,0.004522462954405761
B,dlm_koopman,B_h07_p02,4,0.008279698752674114,0.005698934658270586
B,dlm_koopman,B_h07_p02,5,0.00719798333174028,0.0060286381381031914
B,dlm_koopman,B_h07_p02,6,0.003981232110279017,0.005738359203885118
B,dlm_koopman,B_h07_p02,7,0.00418196078298921,0.005542838289274574
B,dlm_koopman,B_h07_p02,8,0.0037115375405941285,0.005348328068454869
B,dlm_koopman,B_h07_p02,9,0.004358208253920703,0.005247548466846422
B,dlm_koopman,B_h07_p02,10,0.0035412217591465757,0.0051026575012886495
B,dlm_koopman,B_h07_p02,11,0.002914729241122306,0.004943929080688269
B,dlm_koopman,B_h07_p02,12,0.003980165872104143,0.004870904285252459
B,dlm_koopman,B_h07_p02,13,0.004159231477924521,0.004819892347665098
B,dlm_koopman,B_h07_p02,14,0.00508127527678726,0.00483903080318582
B,dlm_koopman,B_h07_p02,15,0.005537083806192583,0.004888669653224259
B,dlm_koopman,B_h07_p02,16,0.008765999845624008,0.005216135530548557
B,dlm_koopman,B_h07_p02,17,0.0070619993450987085,0.005342399508917493
B,dlm_koopman,B_h07_p02,18,0.006381576344549299,0.005405375253497941
B,dlm_koopman,B_h07_p02,19,0.007993636205183664,0.005571656132610776
B,dlm_koopman,B_h07_p02,20,0.008984810327303958,0.0057902957858763735
B,dlm_koopman,B_h07_p02,21,0.0063658860597310945,0.0058189960314073835
B,dlm_koopman,B_h07_p02,22,0.008395559892741879,0.005960325025445144
B,dlm_koopman,B_h07_p02,23,0.005307258277951223,0.005933425681919159
B,dlm_koopman,B_h07_p02,24,0.0048656269322388205,0.0058927984045127
B,dlm_koopman,B_h07_p02,25,0.005697891775852655,0.0058851260770141104
B,dlm_koopman,B_h07_p02,26,0.005157858407221068,0.005858823808541098
B,dlm_koopman,B_h07_p02,27,0.0055172566381630215,0.00584652903587876
B,dlm_koopman,B_h07_p02,28,0.004865194188616076,0.005814334079951603
B,dlm_koopman,B_h07_p02,29,0.008130459127542943,0.00590933168470727
B,dlm_koopman,B_h07_p02,30,0.007611905885224227,0.005973906982431134
B,dlm_koopman,B_h07_p02,31,0.006817019399154395,0.006002952747984652
B,dlm_koopman,B_h07_p02,32,0.0072197833288580315,0.006044687656959331
B,dlm_koopman,B_h07_p02,33,0.008434701176919043,0.0061308167130815616
B,dlm_koopman,B_h07_p02,34,0.0107341157053254,0.006314291417946324
B,dlm_koopman,B_h07_p02,35,0.00601894776376224,0.006306044990887528
B,dlm_koopman,B_h07_p02,36,0.00888151197124317,0.00639161424325254
B,dlm_koopman,B_h07_p02,37,0.00964642109618891,0.006501043190319437
B,dlm_koopman,B_h07_p02,38,0.011072885813452131,0.00666167478358681
B,dlm_koopman,B_h07_p02,39,0.008459815627695514,0.006713799595821193
B,dlm_koopman,B_h07_p02,40,0.010699837207277173,0.006841811916011973
B,dlm_koopman,B_h07_p02,41,0.00938250916944794,0.006914895710336634
B,dlm_koopman,B_h07_p02,42,0.011591252906884335,0.007062314867408268
B,dlm_koopman,B_h07_p02,43,0.012010645170511609,0.007216034844062923
B,dlm_koopman,B_h07_p02,44,0.01153511606500507,0.007342464804872064
B,dlm_koopman,B_h07_p02,45,0.01333995383552699,0.007527834427286109
B,dlm_koopman,B_h07_p02,46,0.01460708216578611,0.007750792318273795
B,dlm_koopman,B_h07_p02,47,0.01352907732823718,0.007917763338216135
B,dlm_koopman,B_h07_p02,48,0.015097990012315545,0.008132272626665672
B,dlm_koopman,B_h07_p02,49,0.0167047085293117,0.008395178979289871
B,dlm_koopman,B_h07_p02,50,0.018225866940048498,0.008701327140543067
B,dlm_koopman,B_h07_p02,51,0.015988386140377925,0.008901732803016607
B,dlm_koopman,B_h07_p02,52,0.01946779331798792,0.009219834564241724
B,dlm_koopman,B_h07_p02,53,0.01956917588569085,0.009519821241809506
B,dlm_koopman,B_h07_p02,54,0.017984158818356574,0.009743621637913688
B,dlm_koopman,B_h07_p02,55,0.017877376220645166,0.009951026774035804
B,dlm_koopman,B_h07_p02,56,0.018965803957118922,0.010182235126773692
B,dlm_koopman,B_h07_p02,57,0.01863916932220446,0.010390094570030777
B,dlm_koopman,B_h07_p02,58,0.02010510552095461,0.0106330624444321
B,dlm_koopman,B_h07_p02,59,0.020491480442463208,0.010874864311377155
B,dlm_koopman,B_h07_p02,60,0.022967916738233316,0.01118408314894835
B,dlm_koopman,B_h07_p02,61,0.023963336383149535,0.011508560209308065
B,dlm_koopman,B_h07_p02,62,0.02601907158147854,0.01188402053282766
B,dlm_koopman,B_h07_p02,63,0.024504768658240604,0.012186865305588712
B,dlm_koopman,B_h07_p02,64,0.025944923389553266,0.01251866061264467
B,dlm_koopman,B_h07_p02,65,0.028183836203863905,0.012904506004540498
B,dlm_koopman,B_h07_p02,66,0.03148864833940063,0.013380075000708086
B,dlm_koopman,B_h07_p02,67,0.032451403930263675,0.013859011013727196
B,dlm_koopman,B_h07_p02,68,0.03462424558058339,0.014383239256515535
B,dlm_koopman,B_h07_p02,69,0.03993402940666232,0.015066231349045197
B,dlm_koopman,B_h07_p02,70,0.04173933948906715,0.015768220312807887
B,dlm_koopman,B_h07_p02,71,0.043860890668265484,0.016499403215217263
B,dlm_koopman,B_h07_p02,72,0.04668340052920891,0.01728345855126264
B,dlm_koopman,B_h07_p02,73,0.05218527645713936,0.018218985552266382
B,dlm_koopman,B_h07_p02,74,0.0573213848780062,0.019283355056976082
B,dlm_koopman,B_h07_p02,75,0.06309306924617059,0.020493078920667842
B,dlm_koopman,B_h07_p02,76,0.07076773421637374,0.021916571319849976
B,dlm_koopman,B_h07_p02,77,0.07192803984056848,0.023265599820357866
B,dlm_koopman,B_h07_p02,78,0.07432752236106652,0.024600335357161347
B,dlm_koopman,B_h07_p02,79,0.07590469465155888,0.02589298562109418
B,dlm_koopman,B_h07_p02,80,0.07313397178252269,0.02699858039653378
B,dlm_koopman,B_h07_p02,81,0.07290256253940036,0.028027466929023723
B,dlm_koopman,B_h07_p02,82,0.07552433452014475,0.029077813225846127
B,dlm_koopman,B_h07_p02,83,0.07805231962751293,0.030145178999363677
B,dlm_koopman,B_h07_p02,84,0.08209162893662686,0.03127523292602426
B,dlm_koopman,B_h07_p02,85,0.08465681697108095,0.03241832325092947
B,dlm_koopman,B_h07_p02,86,0.08802411660493344,0.03359796472729568
B,dlm_koopman,B_h07_p02,87,0.09447638643053259,0.03490621024698742
B,dlm_koopman,B_h07_p02,88,0.09910479856537371,0.036279587736939664
B,dlm_koopman,B_h07_p02,89,0.10096874820978999,0.037629332766307026
B,dlm_koopman,B_h07_p02,90,0.10463962469332543,0.039011463553236446
B,dlm_koopman,B_h07_p02,91,0.10615349517975661,0.0403608790173412
B,dlm_koopman,B_h07_p02,92,0.1057410385993854,0.04162725614121347
B,dlm_koopman,B_h07_p02,93,0.10830092741069998,0.04289889446803055
B,dlm_koopman,B_h07_p02,94,0.11426768969473602,0.04426785173502855
B,dlm_koopman,B_h07_p02,95,0.11927099402550415,0.04570292902693172
B,dlm_koopman,B_h07_p02,96,0.12457126723507324,0.04720853385251884
B,dlm_koopman,B_h07_p02,97,0.1293887220472321,0.048767428876993056
B,dlm_koopman,B_h07_p02,98,0.1361093127849943,0.050428487514726145
B,dlm_koopman,B_h07_p02,99,0.14287626991204944,0.05218757922393785
B,dlm_koopman,B_h07_p02,100,0.14916506380051436,0.05402601367478778
B,dlm_koopman,B_h07_p03,1,0.0035799671980114994,0.0035799671980114994
B,dlm_koopman,B_h07_p03,2,0.00505965878082628,0.004382711039826307
B,dlm_koopman,B_h07_p03,3,0.004908146012174016,0.004564581375257775
B,dlm_koopman,B_h07_p03,4,0.00784334691587447,0.005568309892525918
B,dlm_koopman,B_h07_p03,5,0.007060003470685182,0.005896913586663702
B,dlm_koopman,B_h07_p03,6,0.0032387018168446016,0.005543120942533598
B,dlm_koopman,B_h07_p03,7,0.0045565029064527866,0.0054131962757405575
B,dlm_koopman,B_h07_p03,8,0.004231505119675418,0.0052799679570012465
B,dlm_koopman,B_h07_p03,9,0.005215915537164967,0.005272889445145256
B,dlm_koopman,B_h07_p03,10,0.004205777618954508,0.00517608764692617
B,dlm_koopman,B_h07_p03,11,0.003285471186544132,0.005033642763755856
B,dlm_koopman,B_h07_p03,12,0.0037955159733341396,0.0049423265077294595
B,dlm_koopman,B_h07_p03,13,0.005717639489989017,0.005006230710482727
B,dlm_koopman,B_h07_p03,14,0.004962613913160517,0.005003127835212113
B,dlm_koopman,B_h07_p03,15,0.004729458105058971,0.004985350591911916
B,dlm_koopman,B_h07_p03,16,0.006504009387990917,0.005093549511288895
B,dlm_koopman,B_h07_p03,17,0.007146215922966984,0.005236615139352835
B,dlm_koopman,B_h07_p03,18,0.006394556143834687,0.005307576849695067
B,dlm_koopman,B_h07_p03,19,0.0057889789211050206,0.00533399708536291
B,dlm_koopman,B_h07_p03,20,0.0058732994764513855,0.005362250553483232
B,dlm_koopman,B_h07_p03,21,0.003824906593158649,0.005299166737790517
B,dlm_koopman,B_h07_p03,22,0.005960547996665361,0.0053310098942353085
B,dlm_koopman,B_h07_p03,23,0.0030876116891115474,0.005253429557984843
B,dlm_koopman,B_h07_p03,24,0.004583976798062531,0.005227247730488286
B,dlm_koopman,B_h07_p03,25,0.0068026329321286055,0.0052992628425876705
B,dlm_koopman,B_h07_p03,26,0.007350100316290887,0.005392582660577891
B,dlm_koopman,B_h07_p03,27,0.010469375831052797,0.00566237246384748
B,dlm_koopman,B_h07_p03,28,0.01077296781644845,0.005921339458132898
B,dlm_koopman,B_h07_p03,29,0.00889174414654606,0.00604810150139467
B,dlm_koopman,B_h07_p03,30,0.007456460754801741,0.006100287502382982
B,dlm_koopman,B_h07_p03,31,0.008323705280672342,0.006184500130924062
B,dlm_koopman,B_h07_p03,32,0.007594376639999551,0.006233387558396626
B,dlm_koopman,B_h07_p03,33,0.008583804163669825,0.006317473479508792
B,dlm_koopman,B_h07_p03,34,0.011377420443576073,0.006522565456059406
B,dlm_koopman,B_h07_p03,35,0.013014247224728416,0.00679466571278645
B,dlm_koopman,B_h07_p03,36,0.010728128445749009,0.00693412378336005
B,dlm_koopman,B_h07_p03,37,0.012004313631764877,0.007118795375085094
B,dlm_koopman,B_h07_p03,38,0.012817273543881581,0.007325766821753928
B,dlm_koopman,B_h07_p03,39,0.013087309920594132,0.007528779556786363
B,dlm_koopman,B_h07_p03,40,0.013772302299799118,0.007746442173039405
B,dlm_koopman,B_h07_p03,41,0.01487521861973773,0.007996289966854492
B,dlm_koopman,B_h07_p03,42,0.012566489508825633,0.008134997060277156
B,dlm_koopman,B_h07_p03,43,0.014673787060493824,0.008345453389479432
B,dlm_koopman,B_h07_p03,44,0.015460316914136138,0.00857298196099021
B,dlm_koopman,B_h07_p03,45,0.015400589039543968,0.008782562280789153
B,dlm_koopman,B_h07_p03,46,0.014917138127721077,0.008960691961390651
B,dlm_koopman,B_h07_p03,47,0.014300475178398794,0.009106962043341821
B,dlm_koopman,B_h07_p03,48,0.013566158240022332,0.009221880976062847
B,dlm_koopman,B_h07_p03,49,0.015483339964250312,0.00939148776091642
B,dlm_koopman,B_h07_p03,50,0.017077787037174934,0.009605678410082032
B,dlm_koopman,B_h07_p03,51,0.01594190727999472,0.009769497642592611
B,dlm_koopman,B_h07_p03,52,0.015410091355596078,0.009908298978059105
B,dlm_koopman,B_h07_p03,53,0.017773003829242223,0.01011345813085528
B,dlm_koopman,B_h07_p03,54,0.016571610998245518,0.010270026655631858
B,dlm_koopman,B_h07_p03,55,0.01620981640679037,0.01040832211902908
B,dlm_koopman,B_h07_p03,56,0.016044860044643897,0.010535451925347324
B,dlm_koopman,B_h07_p03,57,0.01801995032469179,0.010711921917827768
B,dlm_koopman,B_h07_p03,58,0.01813670696622158,0.0108829355481937
B,dlm_koopman,B_h07_p03,59,0.019009907804372467,0.011070496131462429
B,dlm_koopman,B_h07_p03,60,0.017368806202545543,0.011204517407507516
B,dlm_koopman,B_h07_p03,61,0.01746577389803171,0.011335079655049613
B,dlm_koopman,B_h07_p03,62,0.017039458717257063,0.011449657715226621
B,dlm_koopman,B_h07_p03,63,0.016717413455255046,0.011552049872364474
B,dlm_koopman,B_h07_p03,64,0.016023194723908077,0.011635132488191225
B,dlm_koopman,B_h07_p03,65,0.017594224629960846,0.011749723697875
B,dlm_koopman,B_h07_p03,66,0.017528879406377637,0.011858318948463141
B,dlm_koopman,B_h07_p03,67,0.018605624317250314,0.011986977587604655
B,dlm_koopman,B_h07_p03,68,0.017532093159802004,0.012086967710470057
B,dlm_koopman,B_h07_p03,69,0.016608788483491253,0.01216451090792193
B,dlm_koopman,B_h07_p03,70,0.01728729196760647,0.012252782734646113
B,dlm_koopman,B_h07_p03,71,0.01553092713905328,0.012305018803042628
B,dlm_koopman,B_h07_p03,72,0.015980304330084096,0.012363548436753065
B,dlm_koopman,B_h07_p03,73,0.015920786134958266,0.012419162826331777
B,dlm_koopman,B_h07_p03,74,0.01785944775457119,0.012508461493695224
B,dlm_koopman,B_h07_p03,75,0.017930750305123914,0.012596121555468126
B,dlm_koopman,B_h07_p03,76,0.016594565728765696,0.012656936146955353
B,dlm_koopman,B_h07_p03,77,0.017555807920263906,0.012732643838181817
B,dlm_koopman,B_h07_p03,78,0.016357414451391477,0.012785619866547075
B,dlm_koopman,B_h07_p03,79,0.014907855736833186,0.012814680091362982
B,dlm_koopman,B_h07_p03,80,0.014204765419725988,0.012832985526711744
B,dlm_koopman,B_h07_p03,81,0.014463556070205599,0.012854377097863086
B,dlm_koopman,B_h07_p03,82,0.015866749375256006,0.012895352534091315
B,dlm_koopman,B_h07_p03,83,0.01615174308525481,0.012939464429489825
B,dlm_koopman,B_h07_p03,84,0.01593872978827583,0.01297924694427166
B,dlm_koopman,B_h07_p03,85,0.019041670714418858,0.013066930296965299
B,dlm_koopman,B_h07_p03,86,0.017447411997640678,0.013126269113926123
B,dlm_koopman,B_h07_p03,87,0.01728589525944624,0.01318154016088133
B,dlm_koopman,B_h07_p03,88,0.01671145147297306,0.013226945508411218
B,dlm_koopman,B_h07_p03,89,0.016262034495201135,0.013264905741048116
B,dlm_koopman,B_h07_p03,90,0.016267027473196964,0.013301985502253692
B,dlm_koopman,B_h07_p03,91,0.016972797879946384,0.013347811079167597
B,dlm_koopman,B_h07_p03,92,0.017117082473082773,0.013394484599631695
B,dlm_koopman,B_h07_p03,93,0.018021863111726096,0.013452709515417367
B,dlm_koopman,B_h07_p03,94,0.021733896886782185,0.013567433572267576
B,dlm_koopman,B_h07_p03,95,0.02294336067652519,0.013699585721932615
B,dlm_koopman,B_h07_p03,96,0.022432478338285624,0.013819026638604695
B,dlm_koopman,B_h07_p03,97,0.02130019644805169,0.01391668364023761
B,dlm_koopman,B_h07_p03,98,0.023140314728939005,0.014041432956909877
B,dlm_koopman,B_h07_p03,99,0.022868023013308668,0.0141581281740571
B,dlm_koopman,B_h07_p03,100,0.023548017017230152,0.014282617355146665
B,dlm_koopman,B_h07_p04,1,0.003351225299373671,0.003351225299373671
B,dlm_koopman,B_h07_p04,2,0.004822354078073163,0.004152457697645516
B,dlm_koopman,B_h07_p04,3,0.004795937475485679,0.00437747362947469
B,dlm_koopman,B_h07_p04,4,0.007848255081095042,0.005456233452395826
B,dlm_koopman,B_h07_p04,5,0.006181648469046708,0.005608827181203582
B,dlm_koopman,B_h07_p04,6,0.003829883878858371,0.005353545900749332
B,dlm_koopman,B_h07_p04,7,0.0038752390187152476,0.005168312790743678
B,dlm_koopman,B_h07_p04,8,0.0041376912876203995,0.0050509985264351786
B,dlm_koopman,B_h07_p04,9,0.003991170202704662,0.004944470856975949
B,dlm_koopman,B_h07_p04,10,0.004403369315638741,0.0048930541569583005
B,dlm_koopman,B_h07_p04,11,0.0037216747318789345,0.004798396063830034
B,dlm_koopman,B_h07_p04,12,0.0037619464043826653,0.004720724638836561
B,dlm_koopman,B_h07_p04,13,0.004587383424682771,0.004710601628027482
B,dlm_koopman,B_h07_p04,14,0.0032859321463319705,0.0046234211988215495
B,dlm_koopman,B_h07_p04,15,0.0026871359106435473,0.004520214077129866
B,dlm_koopman,B_h07_p04,16,0.00387900168188094,0.004482826142584889
B,dlm_koopman,B_h07_p04,17,0.0032031124173010077,0.004417822279280011
B,dlm_koopman,B_h07_p04,18,0.0051112997301356764,0.004459179033082168
B,dlm_koopman,B_h07_p04,19,0.004613680128049887,0.00446744388241134
B,dlm_koopman,B_h07_p04,20,0.005913573389616798,0.004550677928846314
B,dlm_koopman,B_h07_p04,21,0.00433262867819726,0.004540532082859038
B,dlm_koopman,B_h07_p04,22,0.005453026539449719,0.004585949698138573
B,dlm_koopman,B_h07_p04,23,0.004255678564824504,0.004572086204406068
B,dlm_koopman,B_h07_p04,24,0.0020089593276328187,0.004494567459593347
B,dlm_koopman,B_h07_p04,25,0.0031878721665070634,0.004449673284734689
B,dlm_koopman,B_h07_p04,26,0.002629352373581192,0.004393628701910289
B,dlm_koopman,B_h07_p04,27,0.0034981439567061175,0.004363740807594364
B,dlm_koopman,B_h07_p04,28,0.002977576932686822,0.00432189722707188
B,dlm_koopman,B_h07_p04,29,0.004429775888903577,0.004325661968014626
B,dlm_koopman,B_h07_p04,30,0.0034350585082947175,0.004298948783674619
B,dlm_koopman,B_h07_p04,31,0.003881771585002863,0.004286125289732652
B,dlm_koopman,B_h07_p04,32,0.0033642855637016,0.0042603381150003485
B,dlm_koopman,B_h07_p04,33,0.004454469538964505,0.004266350673214166
