panel,condition_id,history,trajectory,seed,window_index,origin,profile,profile_name,clip_q1,clip_q2,clip_q3,history_sha256,past_actions_sha256,branch_buffer_sha256,requested_actions_sha256,applied_actions_sha256,future_noise_sha256,truth_sha256,past_replay_max_abs_delta,base_future_max_abs_delta
A,A_h10_p02,10,fresh_010,2026101190,440,459,2,q1_minus,7,0,0,a8145f3eb939afd5f7daec489f6a02d74c198edb0cc92b014bfeca09d6b86ee9,c7d30714bcbf63d32e37dcbecf1d525e72f5062135a4d6b9b6320c6bc3534d74,b145fc9dfb07e5431f9455588c90fb34a296ccb0828bf232d32c57124a25cc78,23d3dcd030f8f65f1ae61f0e72d2289cf46ec9b515afd2f8da6f72a0d92afb35,6246b001b61abbc8dae4a9ff160999dd4f63228bc88f4fec06d97181bd85ab9b,2435ea683e4705c17b19a196a784b03dd626f6e39d2b0516bc9a04a96a5104d4,dcb1aa27e9f3a941c25ba496eb371037d45919ce6f33ccc52eee616b7b47a6ea,0.0,
A,A_h10_p03,10,fresh_010,2026101190,440,459,3,q2_plus,0,9,0,a8145f3eb939afd5f7daec489f6a02d74c198edb0cc92b014bfeca09d6b86ee9,c7d30714bcbf63d32e37dcbecf1d525e72f5062135a4d6b9b6320c6bc3534d74,b145fc9dfb07e5431f9455588c90fb34a296ccb0828bf232d32c57124a25cc78,f465cf805cb854ecbb656733c285aa84a557b8eb072945a7d03ce22a82bd8402,65d86c7d4438c814f9e1799860db182c4a18b38dc3501a5bdf53f85a39460a76,2435ea683e4705c17b19a196a784b03dd626f6e39d2b0516bc9a04a96a5104d4,632b89f76f59b8447e48408448acbf08c186ab349dd812bdded3fd0aeafc1ff0,0.0,
A,A_h10_p04,10,fresh_010,2026101190,440,459,4,q2_minus,0,11,0,a8145f3eb939afd5f7daec489f6a02d74c198edb0cc92b014bfeca09d6b86ee9,c7d30714bcbf63d32e37dcbecf1d525e72f5062135a4d6b9b6320c6bc3534d74,b145fc9dfb07e5431f9455588c90fb34a296ccb0828bf232d32c57124a25cc78,bfb780daf4b18c383ca245b079b74d0281172b1605f1ae9c25ff76c78c23e2d7,c68e49c9febb16c2dd727f6f6442977532af1fc0108cae513ad0fe002e0ee1e1,2435ea683e4705c17b19a196a784b03dd626f6e39d2b0516bc9a04a96a5104d4,7bc321f79bf65b8ad7c2237a98e5a0be57af75f798ab8b3d6e7cf7afc52f9061,0.0,
A,A_h10_p05,10,fresh_010,2026101190,440,459,5,q3_plus,0,0,11,a8145f3eb939afd5f7daec489f6a02d74c198edb0cc92b014bfeca09d6b86ee9,c7d30714bcbf63d32e37dcbecf1d525e72f5062135a4d6b9b6320c6bc3534d74,b145fc9dfb07e5431f9455588c90fb34a296ccb0828bf232d32c57124a25cc78,8dcdd81afd32c5b2b083d9c8a866878b142113a8f323c620ed1d4188e82d2d92,5c8a787a45a1b7c424fa38b4a5f951b2655294bf9ab09bf084ca443ec9a726c3,2435ea683e4705c17b19a196a784b03dd626f6e39d2b0516bc9a04a96a5104d4,256197ec2ecee78d6cb094dcd288013d04617f17011b44811fe8b66129bcc791,0.0,
A,A_h10_p06,10,fresh_010,2026101190,440,459,6,q3_minus,0,0,9,a8145f3eb939afd5f7daec489f6a02d74c198edb0cc92b014bfeca09d6b86ee9,c7d30714bcbf63d32e37dcbecf1d525e72f5062135a4d6b9b6320c6bc3534d74,b145fc9dfb07e5431f9455588c90fb34a296ccb0828bf232d32c57124a25cc78,101551bc7bc7b6ab87a5ce148be5048dae4cb0251884112cc9aa871ffc2819cf,8bcfaad7474bf13185bfe75bc965b6f3cb336ea9638c1ca5e98b0dfc0af3de3d,2435ea683e4705c17b19a196a784b03dd626f6e39d2b0516bc9a04a96a5104d4,67ce9acea00ccd8f7ae3fea4f432b847ee05ebb260327f3867c2bcaa808bf1af,0.0,
A,A_h11_p00,11,fresh_011,2026102199,440,459,0,base,0,0,0,2cc2e8da799c46f50b8a0572520b343bd187d772d2aafb978639fafdcf9b4c9e,59546d48a8550b548c8f2ecee585f0a70e636779aa2746703f76c69c3f15ef27,a27a1e817f0fc02b36d39188db367777e2fda3e5a56e01470efe1f1759ffc2df,e3a506205eeac3b2867d60b54dd403c0e18b193d29aa4e57f453d258fb15f31e,e3a506205eeac3b2867d60b54dd403c0e18b193d29aa4e57f453d258fb15f31e,ee8070db0e4ffe3c6bb938ed14513187fd073158a4b4cbaf2626b337d28b22e3,9d60f7a8f3f47bde7e766ce4be7387c436affc43b2a90bba489fe47c5fd83a61,0.0,0.0
A,A_h11_p01,11,fresh_011,2026102199,440,459,1,q1_plus,11,0,0,2cc2e8da799c46f50b8a0572520b343bd187d772d2aafb978639fafdcf9b4c9e,59546d48a8550b548c8f2ecee585f0a70e636779aa2746703f76c69c3f15ef27,a27a1e817f0fc02b36d39188db367777e2fda3e5a56e01470efe1f1759ffc2df,bb51b5414a9cb66e8b409decab412115682d7a74760ec875846bcff2896fb0cd,7ac14c96818457a13c2ead0ccb62a626f13087f8640b8cb603555985df6a4dd5,ee8070db0e4ffe3c6bb938ed14513187fd073158a4b4cbaf2626b337d28b22e3,69ac87e27bd969c5f4bd298986c28289f628ed854b7674565a34c727594873e4,0.0,
A,A_h11_p02,11,fresh_011,2026102199,440,459,2,q1_minus,10,0,0,2cc2e8da799c46f50b8a0572520b343bd187d772d2aafb978639fafdcf9b4c9e,59546d48a8550b548c8f2ecee585f0a70e636779aa2746703f76c69c3f15ef27,a27a1e817f0fc02b36d39188db367777e2fda3e5a56e01470efe1f1759ffc2df,374c5034ede0e9c5959d0f34f3118260feb797c8204d5642f6ea4bb147b4544f,5700a468343fe0d28c7d0d25027035f3fc54450201008a953c1e531c32fb3a5c,ee8070db0e4ffe3c6bb938ed14513187fd073158a4b4cbaf2626b337d28b22e3,51cdaf509e01bbb95dddeb1c9500e962af47aabdc6e339d897faf94758a38a9d,0.0,
A,A_h11_p03,11,fresh_011,2026102199,440,459,3,q2_plus,0,13,0,2cc2e8da799c46f50b8a0572520b343bd187d772d2aafb978639fafdcf9b4c9e,59546d48a8550b548c8f2ecee585f0a70e636779aa2746703f76c69c3f15ef27,a27a1e817f0fc02b36d39188db367777e2fda3e5a56e01470efe1f1759ffc2df,478eab09c74faf56c0b84af38ba08409cc4b642e393c09f48754bd38a34a5bf5,9c2c2fa56d49de3fa3e1582fc098ee37a0924133637ea19bf6d2fc71b18ee14b,ee8070db0e4ffe3c6bb938ed14513187fd073158a4b4cbaf2626b337d28b22e3,bda0bc420d5638b4ecc8013785318de98c022189c057c0a1dfb27c5239ec014f,0.0,
A,A_h11_p04,11,fresh_011,2026102199,440,459,4,q2_minus,0,9,0,2cc2e8da799c46f50b8a0572520b343bd187d772d2aafb978639fafdcf9b4c9e,59546d48a8550b548c8f2ecee585f0a70e636779aa2746703f76c69c3f15ef27,a27a1e817f0fc02b36d39188db367777e2fda3e5a56e01470efe1f1759ffc2df,78cebdbcd8921baa286677265428e6f66dac348409dec1ff1fa850014c78cfa2,07198055d89b59bb13c00280a70c28f7a35fc8afef5207fad924e6f31adbd699,ee8070db0e4ffe3c6bb938ed14513187fd073158a4b4cbaf2626b337d28b22e3,3f096e5f48842504e91dee4dfde88d684d93ec7fb2f26345650d96bb5260d387,0.0,
A,A_h11_p05,11,fresh_011,2026102199,440,459,5,q3_plus,0,0,12,2cc2e8da799c46f50b8a0572520b343bd187d772d2aafb978639fafdcf9b4c9e,59546d48a8550b548c8f2ecee585f0a70e636779aa2746703f76c69c3f15ef27,a27a1e817f0fc02b36d39188db367777e2fda3e5a56e01470efe1f1759ffc2df,bfb276359bdff60d75471ecd081399df5801e02644ade9545bf07135adaa0a15,2235e6705c18c4c73ff2b31b04bed433dcdc1fa4e7c3607599cc87d7727de77f,ee8070db0e4ffe3c6bb938ed14513187fd073158a4b4cbaf2626b337d28b22e3,3967a1c40fc0f8e742cb60210d4720952c8a7d761a6aaefec118cc77bc5767c6,0.0,
A,A_h11_p06,11,fresh_011,2026102199,440,459,6,q3_minus,0,0,10,2cc2e8da799c46f50b8a0572520b343bd187d772d2aafb978639fafdcf9b4c9e,59546d48a8550b548c8f2ecee585f0a70e636779aa2746703f76c69c3f15ef27,a27a1e817f0fc02b36d39188db367777e2fda3e5a56e01470efe1f1759ffc2df,7b77b8f6b1d12ebe10ed6306d623c034cb45d08bdaeaba74ffd139f7d2efdd4d,6faf34ba840067474e38d73e27c326010a678c9ff004f96dcb950e40466428c5,ee8070db0e4ffe3c6bb938ed14513187fd073158a4b4cbaf2626b337d28b22e3,78f2dce5d53c7aaafb91f858c2a8e78a889ac6c92b75baba1bdc22804f70b973,0.0,
B,B_h00_p00,0,fresh_000,2026091100,440,459,0,base,0,0,0,fb0ea652a734937b8ddf3c12daf52e1c329c899ac2ec2a1a064a6b42bdd4daa5,fbdb3682e31dd8810baeec5c001de20f2b253fc04a85b25ae49df5ea07502cf6,ac0ce342db48999ebd06d5fa67016fd65261c0aa9130eab47d0ce0bb5b2649c3,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,a916d689e03c245c08d58a4e054ca8fe92a6b32b5216932b55d86763a3e2a249,0.0,0.0
B,B_h00_p01,0,fresh_000,2026091100,440,459,1,q1_plus,13,0,0,fb0ea652a734937b8ddf3c12daf52e1c329c899ac2ec2a1a064a6b42bdd4daa5,fbdb3682e31dd8810baeec5c001de20f2b253fc04a85b25ae49df5ea07502cf6,ac0ce342db48999ebd06d5fa67016fd65261c0aa9130eab47d0ce0bb5b2649c3,87789a335d2410c0ae1985d10a9da58a962b05d2134f8fb9b6ea07e8854dc5c2,eba02e5c5d9241bfea9f69d552625d5c0f105aae23cb3629151bcc951e93c6ce,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,64b6ff696f5aa92c210bb5a2020b9a1e46d324f12f6153c44a04fc42a22ccefd,0.0,
B,B_h00_p02,0,fresh_000,2026091100,440,459,2,q1_minus,7,0,0,fb0ea652a734937b8ddf3c12daf52e1c329c899ac2ec2a1a064a6b42bdd4daa5,fbdb3682e31dd8810baeec5c001de20f2b253fc04a85b25ae49df5ea07502cf6,ac0ce342db48999ebd06d5fa67016fd65261c0aa9130eab47d0ce0bb5b2649c3,c8b495923185ca6d166f1175dc55746ee51b31dd3b6a206d4a378e971e359fd5,e710965c737755da744b08bab134ad728c2bd2f4574d14b52eeeb53fbbe5ce20,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,d8dc956b67a29cdebfc6dc237704b55fdecbf88a0468765e503fa6ec49af4a0e,0.0,
B,B_h00_p03,0,fresh_000,2026091100,440,459,3,q2_plus,0,9,0,fb0ea652a734937b8ddf3c12daf52e1c329c899ac2ec2a1a064a6b42bdd4daa5,fbdb3682e31dd8810baeec5c001de20f2b253fc04a85b25ae49df5ea07502cf6,ac0ce342db48999ebd06d5fa67016fd65261c0aa9130eab47d0ce0bb5b2649c3,0aa4c457304d9bc4b8f52a49a0847fe33427504579b01f5baa0ce70a80891c39,8782f9d65fea47db5cef2db00153b9100502bf06e3193658d1fec4fe63d1db6e,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,e8427b53c466e1080f01f1ba986cdf3965809292a0be44536d8322840a159aab,0.0,
B,B_h00_p04,0,fresh_000,2026091100,440,459,4,q2_minus,0,9,0,fb0ea652a734937b8ddf3c12daf52e1c329c899ac2ec2a1a064a6b42bdd4daa5,fbdb3682e31dd8810baeec5c001de20f2b253fc04a85b25ae49df5ea07502cf6,ac0ce342db48999ebd06d5fa67016fd65261c0aa9130eab47d0ce0bb5b2649c3,4614f9d6dad530eb3631a643c7ebe1fc9cc56b9092acdf7ff15b3465df5ca0ec,cec11f0b2a001784142be4c457c87cc875161f7485fb8cabbb2e284b570d0643,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,3abe6226b2c49c4f866d49328444189d188eb80a348cad0a7e5528369f6de5cc,0.0,
B,B_h00_p05,0,fresh_000,2026091100,440,459,5,q3_plus,0,0,11,fb0ea652a734937b8ddf3c12daf52e1c329c899ac2ec2a1a064a6b42bdd4daa5,fbdb3682e31dd8810baeec5c001de20f2b253fc04a85b25ae49df5ea07502cf6,ac0ce342db48999ebd06d5fa67016fd65261c0aa9130eab47d0ce0bb5b2649c3,ad9a94ef57f0d7df20ad0fab6dbbb5d7fa9310f5ed06d0ec1b5561dd91a5ee0c,46f331b588792d75f79c99e09bdf22bd9b389e00d7d25406c634cceca82777c3,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,bf510c3c63439a9dce9940c889a66927b0363a8813ddcf4d944e930444795bd7,0.0,
B,B_h00_p06,0,fresh_000,2026091100,440,459,6,q3_minus,0,0,11,fb0ea652a734937b8ddf3c12daf52e1c329c899ac2ec2a1a064a6b42bdd4daa5,fbdb3682e31dd8810baeec5c001de20f2b253fc04a85b25ae49df5ea07502cf6,ac0ce342db48999ebd06d5fa67016fd65261c0aa9130eab47d0ce0bb5b2649c3,e66a4aa82f9c3592634c7bbbdab94dd57e083d192c84b9eb2916d154d3ea19af,52ecde45819177961bbd085a5d0a87c101b7312caac16afa223bad970d96038b,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,ff837c5637a02ae017b74a81fb714a2197266daeba094410b1a55f8b3270a1eb,0.0,
B,B_h01_p00,1,fresh_001,2026092109,440,459,0,base,0,0,0,c66950ea62bced163f59ef4f66ff347eb59e066ec3c194f88716eaae644c6e93,36d7ba206ec8713b73ab630c0ff480c39fc2164a45b778559c958bb0f34e89a6,110cbfa99bd1377e36d2ee78db2e0564a7b53e8941f0a3ebb955293086d441b3,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,4b8e47e4c409a2fad5edc08d0bfc6b43004c1bab2ef3dd3a0cf19227881c6fc6,0.0,
B,B_h01_p01,1,fresh_001,2026092109,440,459,1,q1_plus,13,0,0,c66950ea62bced163f59ef4f66ff347eb59e066ec3c194f88716eaae644c6e93,36d7ba206ec8713b73ab630c0ff480c39fc2164a45b778559c958bb0f34e89a6,110cbfa99bd1377e36d2ee78db2e0564a7b53e8941f0a3ebb955293086d441b3,87789a335d2410c0ae1985d10a9da58a962b05d2134f8fb9b6ea07e8854dc5c2,eba02e5c5d9241bfea9f69d552625d5c0f105aae23cb3629151bcc951e93c6ce,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,f1915f8ea2a803ac09d11cfe21110d24dc7b164723e679c88f214bffd924938b,0.0,
B,B_h01_p02,1,fresh_001,2026092109,440,459,2,q1_minus,7,0,0,c66950ea62bced163f59ef4f66ff347eb59e066ec3c194f88716eaae644c6e93,36d7ba206ec8713b73ab630c0ff480c39fc2164a45b778559c958bb0f34e89a6,110cbfa99bd1377e36d2ee78db2e0564a7b53e8941f0a3ebb955293086d441b3,c8b495923185ca6d166f1175dc55746ee51b31dd3b6a206d4a378e971e359fd5,e710965c737755da744b08bab134ad728c2bd2f4574d14b52eeeb53fbbe5ce20,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,d45d5ba663060853e8bd1a92b029b9862d14a0a4c6dcaabcf9927d939901a821,0.0,
B,B_h01_p03,1,fresh_001,2026092109,440,459,3,q2_plus,0,9,0,c66950ea62bced163f59ef4f66ff347eb59e066ec3c194f88716eaae644c6e93,36d7ba206ec8713b73ab630c0ff480c39fc2164a45b778559c958bb0f34e89a6,110cbfa99bd1377e36d2ee78db2e0564a7b53e8941f0a3ebb955293086d441b3,0aa4c457304d9bc4b8f52a49a0847fe33427504579b01f5baa0ce70a80891c39,8782f9d65fea47db5cef2db00153b9100502bf06e3193658d1fec4fe63d1db6e,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,b03412caa9151c6b6f18f7f72dba115754522da3ef363b62ebc6f9d5adaf1d9a,0.0,
B,B_h01_p04,1,fresh_001,2026092109,440,459,4,q2_minus,0,9,0,c66950ea62bced163f59ef4f66ff347eb59e066ec3c194f88716eaae644c6e93,36d7ba206ec8713b73ab630c0ff480c39fc2164a45b778559c958bb0f34e89a6,110cbfa99bd1377e36d2ee78db2e0564a7b53e8941f0a3ebb955293086d441b3,4614f9d6dad530eb3631a643c7ebe1fc9cc56b9092acdf7ff15b3465df5ca0ec,cec11f0b2a001784142be4c457c87cc875161f7485fb8cabbb2e284b570d0643,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,3b48b9170de1d4e1560473fb0b277353303c6f03e9a9b271f9cf96862b82e569,0.0,
B,B_h01_p05,1,fresh_001,2026092109,440,459,5,q3_plus,0,0,11,c66950ea62bced163f59ef4f66ff347eb59e066ec3c194f88716eaae644c6e93,36d7ba206ec8713b73ab630c0ff480c39fc2164a45b778559c958bb0f34e89a6,110cbfa99bd1377e36d2ee78db2e0564a7b53e8941f0a3ebb955293086d441b3,ad9a94ef57f0d7df20ad0fab6dbbb5d7fa9310f5ed06d0ec1b5561dd91a5ee0c,46f331b588792d75f79c99e09bdf22bd9b389e00d7d25406c634cceca82777c3,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,e9afe6679388733116d1610e50f4c7cc617aad379de7ce27dd99922c5d7d2c7c,0.0,
B,B_h01_p06,1,fresh_001,2026092109,440,459,6,q3_minus,0,0,11,c66950ea62bced163f59ef4f66ff347eb59e066ec3c194f88716eaae644c6e93,36d7ba206ec8713b73ab630c0ff480c39fc2164a45b778559c958bb0f34e89a6,110cbfa99bd1377e36d2ee78db2e0564a7b53e8941f0a3ebb955293086d441b3,e66a4aa82f9c3592634c7bbbdab94dd57e083d192c84b9eb2916d154d3ea19af,52ecde45819177961bbd085a5d0a87c101b7312caac16afa223bad970d96038b,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,74f90f2819522c8c03eafe0e4d6e44cfc9a31fb1a3da008ef26a6bebef49b7a5,0.0,
B,B_h02_p00,2,fresh_002,2026093118,440,459,0,base,0,0,0,a0afd31537ce75b16c281176cd663a3ff7721dfd477200f4675ea7e400b70a05,c064591c55d5a3e6932a053800b0cbaf25560fa0fb3183395ae237c41701799e,74a359f95c2756691cd1b2e48b9012eec238c3836b9f1019299b4bc99f8f0770,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,ebe29a9714e157f2cf66ee20c03cffc24f75fb8137d92be356b8dc285ceffc12,0.0,
B,B_h02_p01,2,fresh_002,2026093118,440,459,1,q1_plus,13,0,0,a0afd31537ce75b16c281176cd663a3ff7721dfd477200f4675ea7e400b70a05,c064591c55d5a3e6932a053800b0cbaf25560fa0fb3183395ae237c41701799e,74a359f95c2756691cd1b2e48b9012eec238c3836b9f1019299b4bc99f8f0770,87789a335d2410c0ae1985d10a9da58a962b05d2134f8fb9b6ea07e8854dc5c2,eba02e5c5d9241bfea9f69d552625d5c0f105aae23cb3629151bcc951e93c6ce,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,c15b9eb80e0a4903fc4a0f1b1664e0a4626e1ea43c574a3c7358e636999b0d92,0.0,
B,B_h02_p02,2,fresh_002,2026093118,440,459,2,q1_minus,7,0,0,a0afd31537ce75b16c281176cd663a3ff7721dfd477200f4675ea7e400b70a05,c064591c55d5a3e6932a053800b0cbaf25560fa0fb3183395ae237c41701799e,74a359f95c2756691cd1b2e48b9012eec238c3836b9f1019299b4bc99f8f0770,c8b495923185ca6d166f1175dc55746ee51b31dd3b6a206d4a378e971e359fd5,e710965c737755da744b08bab134ad728c2bd2f4574d14b52eeeb53fbbe5ce20,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,d06afce6344b89efd8e26c1cc5a3361cf03536d1ed54184a635dbd73786a06d1,0.0,
B,B_h02_p03,2,fresh_002,2026093118,440,459,3,q2_plus,0,9,0,a0afd31537ce75b16c281176cd663a3ff7721dfd477200f4675ea7e400b70a05,c064591c55d5a3e6932a053800b0cbaf25560fa0fb3183395ae237c41701799e,74a359f95c2756691cd1b2e48b9012eec238c3836b9f1019299b4bc99f8f0770,0aa4c457304d9bc4b8f52a49a0847fe33427504579b01f5baa0ce70a80891c39,8782f9d65fea47db5cef2db00153b9100502bf06e3193658d1fec4fe63d1db6e,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,67f92ddc5c92ef974245d374164d6e2d508e421dbae93d44232f83acdc736f45,0.0,
B,B_h02_p04,2,fresh_002,2026093118,440,459,4,q2_minus,0,9,0,a0afd31537ce75b16c281176cd663a3ff7721dfd477200f4675ea7e400b70a05,c064591c55d5a3e6932a053800b0cbaf25560fa0fb3183395ae237c41701799e,74a359f95c2756691cd1b2e48b9012eec238c3836b9f1019299b4bc99f8f0770,4614f9d6dad530eb3631a643c7ebe1fc9cc56b9092acdf7ff15b3465df5ca0ec,cec11f0b2a001784142be4c457c87cc875161f7485fb8cabbb2e284b570d0643,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,867da1f05031566407c6d770e726e24bcc97c4a34b6a9d2e8f3f6e80640abae9,0.0,
B,B_h02_p05,2,fresh_002,2026093118,440,459,5,q3_plus,0,0,11,a0afd31537ce75b16c281176cd663a3ff7721dfd477200f4675ea7e400b70a05,c064591c55d5a3e6932a053800b0cbaf25560fa0fb3183395ae237c41701799e,74a359f95c2756691cd1b2e48b9012eec238c3836b9f1019299b4bc99f8f0770,ad9a94ef57f0d7df20ad0fab6dbbb5d7fa9310f5ed06d0ec1b5561dd91a5ee0c,46f331b588792d75f79c99e09bdf22bd9b389e00d7d25406c634cceca82777c3,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,ce2ec0b7d3b8e5b4298d9bcf04ecf51f6f873104267825b491b02e2210ae1711,0.0,
B,B_h02_p06,2,fresh_002,2026093118,440,459,6,q3_minus,0,0,11,a0afd31537ce75b16c281176cd663a3ff7721dfd477200f4675ea7e400b70a05,c064591c55d5a3e6932a053800b0cbaf25560fa0fb3183395ae237c41701799e,74a359f95c2756691cd1b2e48b9012eec238c3836b9f1019299b4bc99f8f0770,e66a4aa82f9c3592634c7bbbdab94dd57e083d192c84b9eb2916d154d3ea19af,52ecde45819177961bbd085a5d0a87c101b7312caac16afa223bad970d96038b,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,53a8c1beae4bc8f4a07171515a5a2895b2ebfea5bdacd4f07b2f57aa429ee66d,0.0,
B,B_h03_p00,3,fresh_003,2026094127,440,459,0,base,0,0,0,81acd480b14ff62cc4740c65af3ba7abd34c2b0911f9df1938346db73abf5307,2f983eccef1610ea32241a14789c9ec6bfe0243850d1a3c4976445d0acc3fc4d,8f8ac23b991ff104317a2395960582b56b26333b489a8c93e0bb20c97c5b2e80,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,288442f28207a15f1e21454437be1891e70186e6a4544e2387ba5e79e1b9e33c,0.0,
B,B_h03_p01,3,fresh_003,2026094127,440,459,1,q1_plus,13,0,0,81acd480b14ff62cc4740c65af3ba7abd34c2b0911f9df1938346db73abf5307,2f983eccef1610ea32241a14789c9ec6bfe0243850d1a3c4976445d0acc3fc4d,8f8ac23b991ff104317a2395960582b56b26333b489a8c93e0bb20c97c5b2e80,87789a335d2410c0ae1985d10a9da58a962b05d2134f8fb9b6ea07e8854dc5c2,eba02e5c5d9241bfea9f69d552625d5c0f105aae23cb3629151bcc951e93c6ce,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,461feebfeafb718dfcd8c9b18daf85dd821dd2c9f353417ac9ac5fe80fc24c37,0.0,
B,B_h03_p02,3,fresh_003,2026094127,440,459,2,q1_minus,7,0,0,81acd480b14ff62cc4740c65af3ba7abd34c2b0911f9df1938346db73abf5307,2f983eccef1610ea32241a14789c9ec6bfe0243850d1a3c4976445d0acc3fc4d,8f8ac23b991ff104317a2395960582b56b26333b489a8c93e0bb20c97c5b2e80,c8b495923185ca6d166f1175dc55746ee51b31dd3b6a206d4a378e971e359fd5,e710965c737755da744b08bab134ad728c2bd2f4574d14b52eeeb53fbbe5ce20,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,cc079f1edf2e683bdfc5a93db841e60de01e221d2b760524f294011cc2b5c388,0.0,
B,B_h03_p03,3,fresh_003,2026094127,440,459,3,q2_plus,0,9,0,81acd480b14ff62cc4740c65af3ba7abd34c2b0911f9df1938346db73abf5307,2f983eccef1610ea32241a14789c9ec6bfe0243850d1a3c4976445d0acc3fc4d,8f8ac23b991ff104317a2395960582b56b26333b489a8c93e0bb20c97c5b2e80,0aa4c457304d9bc4b8f52a49a0847fe33427504579b01f5baa0ce70a80891c39,8782f9d65fea47db5cef2db00153b9100502bf06e3193658d1fec4fe63d1db6e,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,dd5853a939c884de25128ecd50caed76e02aa81f787b204a8203940675d24e39,0.0,
B,B_h03_p04,3,fresh_003,2026094127,440,459,4,q2_minus,0,9,0,81acd480b14ff62cc4740c65af3ba7abd34c2b0911f9df1938346db73abf5307,2f983eccef1610ea32241a14789c9ec6bfe0243850d1a3c4976445d0acc3fc4d,8f8ac23b991ff104317a2395960582b56b26333b489a8c93e0bb20c97c5b2e80,4614f9d6dad530eb3631a643c7ebe1fc9cc56b9092acdf7ff15b3465df5ca0ec,cec11f0b2a001784142be4c457c87cc875161f7485fb8cabbb2e284b570d0643,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,1154e45e601dcce447bf4d327cd51a7c3cc8c8940c6e58183fd5f928771b7a2d,0.0,
B,B_h03_p05,3,fresh_003,2026094127,440,459,5,q3_plus,0,0,11,81acd480b14ff62cc4740c65af3ba7abd34c2b0911f9df1938346db73abf5307,2f983eccef1610ea32241a14789c9ec6bfe0243850d1a3c4976445d0acc3fc4d,8f8ac23b991ff104317a2395960582b56b26333b489a8c93e0bb20c97c5b2e80,ad9a94ef57f0d7df20ad0fab6dbbb5d7fa9310f5ed06d0ec1b5561dd91a5ee0c,46f331b588792d75f79c99e09bdf22bd9b389e00d7d25406c634cceca82777c3,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,3b056281c2510fe27c1f221d0cae03f1bd687b6fe9a7ffaf99293ae331996be4,0.0,
B,B_h03_p06,3,fresh_003,2026094127,440,459,6,q3_minus,0,0,11,81acd480b14ff62cc4740c65af3ba7abd34c2b0911f9df1938346db73abf5307,2f983eccef1610ea32241a14789c9ec6bfe0243850d1a3c4976445d0acc3fc4d,8f8ac23b991ff104317a2395960582b56b26333b489a8c93e0bb20c97c5b2e80,e66a4aa82f9c3592634c7bbbdab94dd57e083d192c84b9eb2916d154d3ea19af,52ecde45819177961bbd085a5d0a87c101b7312caac16afa223bad970d96038b,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,8af2b28b7a168757fd8c7db506e2e2189018d0db3d062bc0d97b75f2e81ab3cb,0.0,
