panel,model,group,conditions,horizon,endpoint_mean,endpoint_min,endpoint_max,cumulative_mean,cumulative_min,cumulative_max
A,mlp_koopman,history_01,7,3,0.0088142007532741,0.007824222853165351,0.010225900442890488,0.00745728198090554,0.006900034337671949,0.008238153332427152
A,mlp_koopman,history_01,7,4,0.014861607640716755,0.012846005631292498,0.017365026431877956,0.009846834637218735,0.008772845636712674,0.011237722789399572
A,mlp_koopman,history_01,7,5,0.01705082867581246,0.013851947869179763,0.020787726477610312,0.01165238092311321,0.00999727704960534,0.013691422322560228
A,mlp_koopman,history_01,7,6,0.018154335116860064,0.014141155971664238,0.022740866109892385,0.012967115145777875,0.010798919963340186,0.01556931928238758
A,mlp_koopman,history_01,7,7,0.015152419083295024,0.008469594035948685,0.021291164355292675,0.013320507111185322,0.010497850510472138,0.01650859471870698
A,mlp_koopman,history_01,7,8,0.016137466455091933,0.008542735191553906,0.02320144043706729,0.013721611011985031,0.010273828290458201,0.017485861200768827
A,mlp_koopman,history_01,7,9,0.01904658206863443,0.010766951042011525,0.026852663637368025,0.014421476563721156,0.010329782275190871,0.018759022362236637
A,mlp_koopman,history_01,7,10,0.01670384725770181,0.00792957043236011,0.02568448971210506,0.014681763619526753,0.010115422403030865,0.019562211765680484
A,mlp_koopman,history_01,7,11,0.015460581746160159,0.011934629712639942,0.021128043482121384,0.014785499928170177,0.010924889741540031,0.01970970114859383
A,mlp_koopman,history_01,7,12,0.01461746454616591,0.011077508978018031,0.02063677795131788,0.014825034076550758,0.012037309980240852,0.019650768514657274
A,mlp_koopman,history_01,7,13,0.014573268961225513,0.010611161836967769,0.022298074086637584,0.014858545289306786,0.01311477759187953,0.01955266245510833
A,mlp_koopman,history_01,7,14,0.013645629988615645,0.009578660550957728,0.022628183813403525,0.014824687870069294,0.013481691493140525,0.01947547508226191
A,mlp_koopman,history_01,7,15,0.012748407508213681,0.008523191225407472,0.02329685476963155,0.014747030255424022,0.013395344626635651,0.019337720707353526
A,mlp_koopman,history_01,7,16,0.013422695521768155,0.008648380331638221,0.025897809235871073,0.01472231325947751,0.013194271927898783,0.019200979393635024
A,mlp_koopman,history_01,7,17,0.014123893620013548,0.008431044022852767,0.03094665436034485,0.014763187365217373,0.013027947289892235,0.018986521613920577
A,mlp_koopman,history_01,7,18,0.017182666731697785,0.010839258979106418,0.029741283332024034,0.014941932360851937,0.013002448741557138,0.019096419250377805
A,mlp_koopman,history_01,7,19,0.02103559313731684,0.01090760155920191,0.028145487249584954,0.015355180578574273,0.013178976601360824,0.019579454143295264
A,mlp_koopman,history_01,7,20,0.024835421167293224,0.014103657394845339,0.030941079438632783,0.015996400202863616,0.01350226307859086,0.020299132818012725
A,mlp_koopman,history_01,7,21,0.026646780887652405,0.017137131945636777,0.03327063793838239,0.016691098266744624,0.013759683477031178,0.021098444099814966
A,mlp_koopman,history_01,7,22,0.024304220379107233,0.014632773039764832,0.02946302578655563,0.01712828440456372,0.013800567715567242,0.021529632395086516
A,mlp_koopman,history_01,7,23,0.021625745978746468,0.011300656604948648,0.03248414917147789,0.017372157557022136,0.013701363885912041,0.021624233139071407
A,mlp_koopman,history_01,7,24,0.021740581515443898,0.011232341835470996,0.03812967907212457,0.017611002425929754,0.013607435263479562,0.021595308567484626
A,mlp_koopman,history_01,7,25,0.022543638084118887,0.009677359119547663,0.04362109335941469,0.01788730219785516,0.013472262388067688,0.022855496305928362
A,mlp_koopman,history_01,7,26,0.023618891839559213,0.006040894675216367,0.05277323686287442,0.018239135919669736,0.013263655887135054,0.0246859951839271
A,mlp_koopman,history_01,7,27,0.025088149437410216,0.007480666441612337,0.06483385392732503,0.0186732663184483,0.013095092557210131,0.02724904750548199
A,mlp_koopman,history_01,7,28,0.028055632998200554,0.009394362615897453,0.07266950678752217,0.019218419561689865,0.012994107277213571,0.030076475825061424
