panel,model,group,conditions,horizon,endpoint_mean,endpoint_min,endpoint_max,cumulative_mean,cumulative_min,cumulative_max
B,mlp_koopman,all_conditions,84,28,0.04565982877839255,0.00453202544348019,0.24283198819863389,0.02544794581966307,0.008805763958833762,0.11220201578714348
B,mlp_koopman,all_conditions,84,29,0.048843554113886356,0.006367867760417671,0.2692229135217156,0.026742430567621357,0.008877018331287038,0.11669480835399279
B,mlp_koopman,all_conditions,84,30,0.052290841181825046,0.01024414247410564,0.2924962777002512,0.028110965351590703,0.00927906927442558,0.12301216138742901
B,mlp_koopman,all_conditions,84,31,0.05567421988036283,0.009971811637573854,0.3118797613235428,0.02952789038946854,0.009434871900562457,0.1333475619961025
B,mlp_koopman,all_conditions,84,32,0.059975186311853515,0.007611875106779791,0.3333282814647295,0.031047495423711973,0.009573321174484973,0.14386804764084893
B,mlp_koopman,all_conditions,84,33,0.06332163050334431,0.005513038215201123,0.3570715215204882,0.03262973793521112,0.009749210340597333,0.154707598656169
B,mlp_koopman,all_conditions,84,34,0.06691343602195847,0.008583861113777829,0.3825458994188559,0.0342687490319932,0.00998318626016601,0.1659356644346736
B,mlp_koopman,all_conditions,84,35,0.0697845133255515,0.005494478817084603,0.4092888921265868,0.03591443422821021,0.01015313617571202,0.17757857963528736
B,mlp_koopman,all_conditions,84,36,0.07540188925385166,0.006966515816533311,0.4416177350632784,0.03771968084878113,0.010498104273978482,0.1899357743793816
B,mlp_koopman,all_conditions,84,37,0.07940223008262794,0.0058780943595291004,0.471696009877261,0.03959061366449735,0.010763912661997752,0.2027659193431412
B,mlp_koopman,all_conditions,84,38,0.08399892592841082,0.010791379467491142,0.49975690247786236,0.04154010114261831,0.01100018856481294,0.2158810362771607
B,mlp_koopman,all_conditions,84,39,0.08834131886159544,0.008027411679930449,0.5303057394097879,0.043565457249171886,0.011094959526706598,0.22939160372752743
B,mlp_koopman,all_conditions,84,40,0.09407222881248878,0.008314956243522268,0.5609596099506241,0.04572311464617765,0.011156012443510473,0.24325272303525958
B,mlp_koopman,all_conditions,84,41,0.09888836090413644,0.011768799545015158,0.586672421129625,0.04792185153597856,0.01128819650002258,0.2571447357592675
B,mlp_koopman,all_conditions,84,42,0.10428786817718486,0.013603065475690066,0.6161547405950641,0.050217549104109874,0.011348801047943675,0.2712715510260194
B,mlp_koopman,all_conditions,84,43,0.10958124966743704,0.014022194565358661,0.6426765314780684,0.052573214590804114,0.011418084309563275,0.2854510836091852
B,mlp_koopman,all_conditions,84,44,0.11529920513008925,0.01639323316653214,0.669931351545268,0.05499460783585428,0.011554969428350432,0.29971758769831086
B,mlp_koopman,all_conditions,84,45,0.12089749424373764,0.01576537021226931,0.6992039975828324,0.05748441930805802,0.011665055995002895,0.31416322915065026
B,mlp_koopman,all_conditions,84,46,0.12756358138729,0.01607820411544352,0.7295832751143154,0.06008604689722393,0.011778589233336413,0.3288228613287929
B,mlp_koopman,all_conditions,84,47,0.1338959473853596,0.017450761000152668,0.7584601325143886,0.06276365899457628,0.011927392590665206,0.34360379158196613
B,mlp_koopman,all_conditions,84,48,0.13996436487123423,0.018280907445743805,0.7852527324346547,0.06549217807190003,0.012093850189591067,0.35839949301555546
B,mlp_koopman,all_conditions,84,49,0.14481500971150782,0.01547427917928276,0.8132575954592833,0.06821952358010971,0.012172226257995094,0.37326462006647043
B,mlp_koopman,all_conditions,84,50,0.15231354584523982,0.017292209972020862,0.8479400114488995,0.07107556328698553,0.012295537432281593,0.38848422403209426
B,mlp_koopman,all_conditions,84,51,0.1605136299730047,0.011393603349248523,0.8864746670285927,0.074094929105421,0.012499401789935884,0.40418974750447695
B,mlp_koopman,all_conditions,84,52,0.1692058798846451,0.007516141584025199,0.9279465840108729,0.07729411976895288,0.012758624872688504,0.42046041188732397
B,mlp_koopman,all_conditions,84,53,0.17696800085368844,0.010237219902920277,0.9663073858732922,0.08058357150207252,0.013008433658704029,0.43711472044867855
B,mlp_koopman,all_conditions,84,54,0.1852829812511386,0.008027803133626872,1.006956717997653,0.08398674504490516,0.01325316376485999,0.45421143734612357
B,mlp_koopman,all_conditions,84,55,0.1951910749196587,0.017967031903952137,1.0499976665509063,0.08756302727873534,0.013561525243892413,0.4718075245041052
B,mlp_koopman,all_conditions,84,56,0.20600798337327314,0.014733223311327669,1.0942654831079803,0.09133895557301216,0.013968495586473352,0.48990789326284867
B,mlp_koopman,all_conditions,84,57,0.21590376118133653,0.010828476757297615,1.1354965202771203,0.09524851703270262,0.014415796360032034,0.5083495482874489
B,mlp_koopman,all_conditions,84,58,0.22660648661789207,0.013917462670486623,1.178596418781535,0.09930602310785999,0.014914722756622614,0.5271750923436274
B,mlp_koopman,all_conditions,84,59,0.2376974474104491,0.012131725296623588,1.2221761121190797,0.10350442627300542,0.015488225950105542,0.5463701789190526
B,mlp_koopman,all_conditions,84,60,0.2496819300261028,0.015607494851870055,1.2676087903792757,0.10786598058945389,0.01614108704764754,0.5659731150528415
B,mlp_koopman,all_conditions,84,61,0.25974910884941493,0.021926969032847937,1.3082250282671908,0.11229919625365424,0.016471822495710758,0.5857737875684803
B,mlp_koopman,all_conditions,84,62,0.26921694741485785,0.025617942898979743,1.3431439085017287,0.1167649927764854,0.016659229794049057,0.6055525642628181
B,mlp_koopman,all_conditions,84,63,0.27871218658309543,0.02529483482208739,1.3800757992457373,0.12126962848045779,0.01683094503717353,0.6253840916671367
B,mlp_koopman,all_conditions,84,64,0.28904020481941844,0.026224793377930374,1.418928237035898,0.125842011527302,0.01701764918901734,0.645331659580083
B,mlp_koopman,all_conditions,84,65,0.2993142363422735,0.025826914368916164,1.4562610220108416,0.1304807954216876,0.017187407768358483,0.6653360633664376
B,mlp_koopman,all_conditions,84,66,0.31005901176136175,0.017973203595716632,1.4913040483979034,0.13519886983138585,0.01735461600525362,0.6853186914461946
B,mlp_koopman,all_conditions,84,67,0.32012979400179825,0.016267717265115438,1.523516372362456,0.13996068391492053,0.01754269509787353,0.7051915683483235
B,mlp_koopman,all_conditions,84,68,0.33041887015807875,0.01900725119402054,1.5573600986913934,0.14477212748737797,0.017736722672200042,0.7250166874109656
B,mlp_koopman,all_conditions,84,69,0.3415200051713592,0.026849566198034157,1.5911613869121342,0.14965595374035207,0.017973723033455624,0.7447978030920105
B,mlp_koopman,all_conditions,84,70,0.3519841768990396,0.02761849571356644,1.624578434159146,0.15459622560934877,0.018147631472230766,0.7645278192228218
B,mlp_koopman,all_conditions,84,71,0.36241167227979937,0.029402444193060238,1.6526752342656768,0.15957804052249186,0.01835413016733355,0.784053484051171
B,mlp_koopman,all_conditions,84,72,0.3703573433971197,0.0308678070182824,1.6713373214264504,0.16451834270820367,0.018585718157244118,0.8031180461656611
B,mlp_koopman,all_conditions,84,73,0.37806637644647545,0.02848817172531154,1.6921876218349514,0.16942552429168234,0.018756718659828076,0.8218205472302028
B,mlp_koopman,all_conditions,84,74,0.38851803662565876,0.030252307815192624,1.715815510843691,0.1743876973516631,0.018958582259213496,0.8402655688006856
B,mlp_koopman,all_conditions,84,75,0.40038406469807275,0.03050340724223227,1.7457058591321635,0.17944997291406042,0.01916616794715832,0.8586416379289008
B,mlp_koopman,all_conditions,84,76,0.4159673439412613,0.02845366568362949,1.7876578468170845,0.1847218815631956,0.01940331883240492,0.8772762142007214
B,mlp_koopman,all_conditions,84,77,0.4291480465015063,0.02822425713021809,1.830907585637772,0.19010519195053022,0.019627979535835186,0.8961885588592328
B,mlp_koopman,all_conditions,84,78,0.4429692247668858,0.030131540735491617,1.8758721486685472,0.19560909842082386,0.019875546391786514,0.9154076376652271
B,mlp_koopman,all_conditions,84,79,0.4586452807594151,0.025198978437425704,1.9205933799598742,0.20128819914598486,0.02016129208174584,0.9349096490064287
B,mlp_koopman,all_conditions,84,80,0.4718487055114326,0.01970379983875587,1.9603803900044081,0.20705748166712734,0.020421785341182955,0.9545517231018338
B,mlp_koopman,all_conditions,84,81,0.4839294015325946,0.020089044319204215,1.996301601374835,0.2128699267824239,0.020692339255609177,0.9742280226522007
B,mlp_koopman,all_conditions,84,82,0.4983849665293971,0.023028814934696693,2.032540921889546,0.21879581696508693,0.020999814015336012,0.9939448508093943
B,mlp_koopman,all_conditions,84,83,0.5131264005726172,0.01922639150876111,2.064619958258236,0.2248444295509823,0.021295106092398777,1.0135980145957912
B,mlp_koopman,all_conditions,84,84,0.5269420221631753,0.016700444682259723,2.0939918146202587,0.23097261288348175,0.021616134921982614,1.0331264347823796
B,mlp_koopman,all_conditions,84,85,0.5374632433213046,0.01926800528165801,2.123164299843875,0.23707772103221683,0.0219000459820634,1.0525333359807112
